State,Zip,CarrierType,VehicleType,cnt
NE,68924,INDIVIDUAL,BUS SCHOOL,3
NE,68924,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,68927,INDIVIDUAL,BUS SCHOOL,1
NE,68927,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,68930,INDIVIDUAL,BUS NON SCHOOL,1
NE,68937,INDIVIDUAL,BUS NON SCHOOL,1
NE,68937,INDIVIDUAL,BUS SCHOOL,1
NE,68937,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,68938,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,68939,INDIVIDUAL,BUS SCHOOL,1
NE,68939,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NE,68939,PRIVATE,BUS SCHOOL,3
NE,68940,INDIVIDUAL,BUS SCHOOL,2
NE,68941,INDIVIDUAL,BUS NON SCHOOL,1
NE,68944,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,68949,INDIVIDUAL,BUS SCHOOL,3
NE,68949,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
NE,68949,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,68949,PRIVATE,BUS SCHOOL,1
NE,68950,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,68956,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,68957,PRIVATE,BUS SCHOOL,2
NE,68958,INDIVIDUAL,BUS SCHOOL,1
NE,68958,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,68959,INDIVIDUAL,BUS NON SCHOOL,1
NE,68959,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,68959,PRIVATE,BUS SCHOOL,2
NE,68961,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,68967,INDIVIDUAL,BUS SCHOOL,1
NE,68967,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NE,68970,INDIVIDUAL,BUS SCHOOL,2
NE,68970,PRIVATE,BUS NON SCHOOL,1
NE,68970,PRIVATE,BUS SCHOOL,27
NE,68973,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,68973,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NE,68974,INDIVIDUAL,BUS SCHOOL,1
NE,68978,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,68979,FINANCE LEASE,BUS SCHOOL,1
NE,68979,INDIVIDUAL,BUS SCHOOL,1
NE,68979,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,68982,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NE,69001,INDIVIDUAL,BUS NON SCHOOL,2
NE,69001,INDIVIDUAL,BUS SCHOOL,1
NE,69001,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69001,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69001,PRIVATE,BUS SCHOOL,2
NE,69020,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69020,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69021,INDIVIDUAL,BUS SCHOOL,2
NE,69021,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69021,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69022,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,69022,PRIVATE,BUS NON SCHOOL,1
NE,69024,INDIVIDUAL,BUS SCHOOL,1
NE,69025,FINANCE LEASE,BUS SCHOOL,1
NE,69025,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69028,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,69032,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69033,INDIVIDUAL,BUS SCHOOL,1
NE,69033,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
NE,69033,PRIVATE,BUS SCHOOL,1
NE,69038,FINANCE LEASE,BUS SCHOOL,1
NE,69038,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69044,INDIVIDUAL,BUS SCHOOL,1
NE,69044,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69045,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
NE,69045,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69046,FOR HIRE,BUS SCHOOL,1
NE,69101,INDIVIDUAL,BUS SCHOOL,5
NE,69101,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69101,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NE,69101,PRIVATE,BUS SCHOOL,5
NE,69103,PRIVATE,BUS NON SCHOOL,1
NE,69120,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69121,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69121,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69122,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69122,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,69122,PRIVATE,BUS SCHOOL,1
NE,69123,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69127,INDIVIDUAL,BUS SCHOOL,2
NE,69129,INDIVIDUAL,BUS NON SCHOOL,1
NE,69129,INDIVIDUAL,BUS SCHOOL,1
NE,69129,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69129,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69130,INDIVIDUAL,BUS SCHOOL,1
NE,69130,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,69130,PRIVATE,BUS SCHOOL,1
NE,69131,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69133,INDIVIDUAL,BUS SCHOOL,2
NE,69138,INDIVIDUAL,BUS SCHOOL,2
NE,69138,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69140,INDIVIDUAL,BUS NON SCHOOL,1
NE,69140,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69140,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69143,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69143,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69145,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69150,INDIVIDUAL,BUS SCHOOL,1
NE,69150,PRIVATE,BUS SCHOOL,1
NE,69151,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69152,INDIVIDUAL,BUS SCHOOL,1
NE,69152,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69153,INDIVIDUAL,BUS SCHOOL,1
NE,69153,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69153,PRIVATE,BUS NON SCHOOL,1
NE,69154,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69155,FOR HIRE,BUS NON SCHOOL,2
NE,69155,INDIVIDUAL,BUS SCHOOL,1
NE,69155,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69155,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69156,PRIVATE,BUS NON SCHOOL,1
NE,69156,PRIVATE,BUS SCHOOL,2
NE,69162,INDIVIDUAL,BUS NON SCHOOL,1
NE,69162,INDIVIDUAL,BUS SCHOOL,3
NE,69162,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69162,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69163,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69165,INDIVIDUAL,BUS SCHOOL,1
NE,69165,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69166,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69167,FINANCE LEASE,BUS SCHOOL,3
NE,69167,INDIVIDUAL,BUS SCHOOL,1
NE,69169,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
NE,69169,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69170,PRIVATE,BUS SCHOOL,1
NE,69201,DEALER,BUS SCHOOL,2
NE,69201,FOR HIRE,BUS SCHOOL,3
NE,69201,INDIVIDUAL,BUS SCHOOL,4
NE,69201,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
NE,69201,PRIVATE,BUS SCHOOL,8
NE,69210,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69210,PRIVATE,BUS SCHOOL,2
NE,69211,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69212,INDIVIDUAL,BUS SCHOOL,1
NE,69216,PRIVATE,BUS SCHOOL,1
NE,69218,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69218,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69220,INDIVIDUAL,BUS SCHOOL,6
NE,69220,PRIVATE,BUS SCHOOL,4
NE,69301,INDIVIDUAL,BUS SCHOOL,1
NE,69301,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69301,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69334,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69336,INDIVIDUAL,BUS SCHOOL,1
NE,69336,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69336,PRIVATE,BUS SCHOOL,1
NE,69337,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NE,69337,PRIVATE,BUS SCHOOL,1
NE,69341,FOR HIRE,BUS SCHOOL,3
NE,69341,INDIVIDUAL,BUS SCHOOL,1
NE,69341,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69341,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69345,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69346,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69347,INDIVIDUAL,BUS SCHOOL,1
NE,69347,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NE,69348,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NE,69348,PRIVATE,BUS SCHOOL,1
NE,69350,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69356,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69356,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69357,INDIVIDUAL,BUS NON SCHOOL,1
NE,69357,INDIVIDUAL,BUS SCHOOL,1
NE,69357,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NE,69358,INDIVIDUAL,BUS NON SCHOOL,1
NE,69358,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69358,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NE,69361,FOR HIRE,BUS SCHOOL,11
NE,69361,INDIVIDUAL,BUS NON SCHOOL,1
NE,69361,INDIVIDUAL,BUS SCHOOL,3
NE,69361,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NE,69361,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NE,69361,PRIVATE,BUS NON SCHOOL,1
NE,69361,PRIVATE,BUS SCHOOL,6
NE,69363,PRIVATE,BUS NON SCHOOL,1
NH,03031,INDIVIDUAL,BUS SCHOOL,1
NH,03031,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03032,FOR HIRE,BUS SCHOOL,1
NH,03032,INDIVIDUAL,BUS SCHOOL,1
NH,03032,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03034,FINANCE LEASE,BUS SCHOOL,1
NH,03034,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03036,FOR HIRE,BUS NON SCHOOL,2
NH,03036,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03037,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03038,FOR HIRE,BUS NON SCHOOL,2
NH,03038,FOR HIRE,BUS SCHOOL,7
NH,03038,INDIVIDUAL,BUS SCHOOL,1
NH,03038,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
NH,03038,PRIVATE,BUS SCHOOL,2
NH,03042,INDIVIDUAL,BUS SCHOOL,1
NH,03042,PRIVATE,BUS SCHOOL,1
NH,03043,INDIVIDUAL,BUS SCHOOL,2
NH,03044,FOR HIRE,BUS SCHOOL,2
NH,03044,INDIVIDUAL,BUS SCHOOL,1
NH,03044,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03045,FOR HIRE,BUS NON SCHOOL,1
NH,03045,FOR HIRE,BUS SCHOOL,40
NH,03045,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
NH,03045,PRIVATE,BUS SCHOOL,1
NH,03046,INDIVIDUAL,BUS SCHOOL,1
NH,03047,INDIVIDUAL,BUS SCHOOL,1
NH,03048,FOR HIRE,BUS NON SCHOOL,2
NH,03048,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03049,FOR HIRE,BUS SCHOOL,2
NH,03049,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03049,PRIVATE,BUS SCHOOL,14
NH,03051,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03051,PRIVATE,BUS SCHOOL,3
NH,03052,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03053,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03053,PRIVATE,BUS SCHOOL,1
NH,03054,FOR HIRE,BUS SCHOOL,2
NH,03054,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
NH,03055,INDIVIDUAL,BUS NON SCHOOL,2
NH,03055,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03055,PRIVATE,BUS SCHOOL,3
NH,03060,FOR HIRE,BUS NON SCHOOL,1
NH,03060,FOR HIRE,BUS SCHOOL,24
NH,03060,INDIVIDUAL,BUS SCHOOL,1
NH,03060,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
NH,03060,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
NH,03060,PRIVATE,BUS NON SCHOOL,3
NH,03062,INDIVIDUAL,BUS NON SCHOOL,1
NH,03062,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,3
NH,03064,PRIVATE,BUS SCHOOL,2
NH,03070,INDIVIDUAL,BUS SCHOOL,2
NH,03071,INDIVIDUAL,BUS SCHOOL,1
NH,03071,PRIVATE,BUS SCHOOL,5
NH,03073,PRIVATE,BUS NON SCHOOL,1
NH,03076,INDIVIDUAL,BUS NON SCHOOL,1
NH,03076,INDIVIDUAL,BUS SCHOOL,1
NH,03077,FOR HIRE,BUS NON SCHOOL,1
NH,03077,INDIVIDUAL,BUS NON SCHOOL,1
NH,03077,INDIVIDUAL,BUS SCHOOL,4
NH,03077,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03079,FINANCE LEASE,BUS SCHOOL,1
NH,03079,FOR HIRE,BUS NON SCHOOL,1
NH,03079,FOR HIRE,BUS SCHOOL,25
NH,03079,INDIVIDUAL,BUS NON SCHOOL,1
NH,03079,INDIVIDUAL,BUS SCHOOL,1
NH,03079,PRIVATE,BUS SCHOOL,4
NH,03082,FOR HIRE,BUS SCHOOL,6
NH,03082,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03087,INDIVIDUAL,BUS NON SCHOOL,1
NH,03087,INDIVIDUAL,BUS SCHOOL,1
NH,03087,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03101,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,4
NH,03101,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
NH,03101,PRIVATE,BUS SCHOOL,9
NH,03102,INDIVIDUAL,BUS SCHOOL,1
NH,03102,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03102,PRIVATE,BUS NON SCHOOL,1
NH,03103,INDIVIDUAL,BUS SCHOOL,1
NH,03103,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NH,03103,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03103,PRIVATE,BUS NON SCHOOL,1
NH,03104,INDIVIDUAL,BUS NON SCHOOL,2
NH,03104,INDIVIDUAL,BUS SCHOOL,4
NH,03104,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03104,PRIVATE,BUS NON SCHOOL,1
NH,03104,PRIVATE,BUS SCHOOL,1
NH,03106,FOR HIRE,BUS SCHOOL,2
NH,03106,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03106,PRIVATE,BUS NON SCHOOL,4
NH,03106,PRIVATE,BUS SCHOOL,27
NH,03110,FOR HIRE,BUS SCHOOL,3
NH,03110,INDIVIDUAL,BUS SCHOOL,1
NH,03110,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03215,PRIVATE,BUS SCHOOL,6
NH,03216,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03216,PRIVATE,BUS SCHOOL,1
NH,03217,INDIVIDUAL,BUS SCHOOL,1
NH,03220,FOR HIRE,BUS SCHOOL,4
NH,03220,INDIVIDUAL,BUS SCHOOL,1
NH,03220,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03221,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03222,FOR HIRE,BUS SCHOOL,9
NH,03222,INDIVIDUAL,BUS NON SCHOOL,1
NH,03222,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
NH,03223,FOR HIRE,BUS NON SCHOOL,1
NH,03223,FOR HIRE,BUS SCHOOL,17
NH,03225,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03229,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03230,FULL SERVICE LEASE,BUS NON SCHOOL,1
NH,03234,FOR HIRE,BUS SCHOOL,6
NH,03234,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
NH,03234,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03234,PRIVATE,BUS SCHOOL,8
NH,03235,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03240,INDIVIDUAL,BUS NON SCHOOL,1
NH,03244,FOR HIRE,BUS SCHOOL,1
NH,03244,INDIVIDUAL,BUS SCHOOL,1
NH,03244,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NH,03246,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03246,PRIVATE,BUS NON SCHOOL,1
NH,03247,PRIVATE,BUS SCHOOL,1
NH,03249,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03251,INDIVIDUAL,BUS SCHOOL,1
NH,03251,PRIVATE,BUS SCHOOL,10
NH,03253,INDIVIDUAL,BUS SCHOOL,1
NH,03254,FOR HIRE,BUS NON SCHOOL,2
NH,03254,FOR HIRE,BUS SCHOOL,16
NH,03255,INDIVIDUAL,BUS SCHOOL,2
NH,03255,PRIVATE,BUS SCHOOL,5
NH,03256,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03258,FOR HIRE,BUS NON SCHOOL,1
NH,03258,FOR HIRE,BUS SCHOOL,1
NH,03258,INDIVIDUAL,BUS SCHOOL,1
NH,03260,FOR HIRE,BUS SCHOOL,14
NH,03260,PRIVATE,BUS SCHOOL,2
NH,03261,FOR HIRE,BUS SCHOOL,9
NH,03263,PRIVATE,BUS SCHOOL,21
NH,03264,INDIVIDUAL,BUS NON SCHOOL,1
NH,03264,INDIVIDUAL,BUS SCHOOL,1
NH,03266,INDIVIDUAL,BUS SCHOOL,2
NH,03266,PRIVATE,BUS SCHOOL,1
NH,03269,PRIVATE,BUS NON SCHOOL,1
NH,03275,INDIVIDUAL,BUS SCHOOL,1
NH,03275,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03276,FOR HIRE,BUS SCHOOL,1
NH,03276,INDIVIDUAL,BUS SCHOOL,2
NH,03276,PRIVATE,BUS SCHOOL,4
NH,03278,INDIVIDUAL,BUS SCHOOL,2
NH,03278,PRIVATE,BUS SCHOOL,1
NH,03279,INDIVIDUAL,BUS SCHOOL,1
NH,03280,INDIVIDUAL,BUS SCHOOL,1
NH,03281,FOR HIRE,BUS SCHOOL,2
NH,03281,INDIVIDUAL,BUS SCHOOL,2
NH,03281,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03285,FOR HIRE,BUS SCHOOL,1
NH,03285,FULL SERVICE LEASE,BUS SCHOOL,9
NH,03285,INDIVIDUAL,BUS SCHOOL,1
NH,03290,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03301,FOR HIRE,BUS NON SCHOOL,20
NH,03301,FOR HIRE,BUS SCHOOL,5
NH,03301,INDIVIDUAL,BUS SCHOOL,2
NH,03301,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,20
NH,03301,PRIVATE,BUS NON SCHOOL,1
NH,03301,PRIVATE,BUS SCHOOL,10
NH,03301,STATE GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,5
NH,03301,U.S. GOVERNMENT,BUS NON SCHOOL,2
NH,03303,INDIVIDUAL,BUS SCHOOL,2
NH,03303,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,19
NH,03304,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,18
NH,03307,INDIVIDUAL,BUS SCHOOL,1
NH,03307,PRIVATE,BUS NON SCHOOL,1
NH,03307,PRIVATE,BUS SCHOOL,2
NH,03431,FOR HIRE,BUS NON SCHOOL,5
NH,03431,INDIVIDUAL,BUS SCHOOL,2
NH,03440,INDIVIDUAL,BUS NON SCHOOL,1
NH,03446,FOR HIRE,BUS SCHOOL,19
NH,03447,PRIVATE,BUS NON SCHOOL,1
NH,03452,FOR HIRE,BUS SCHOOL,2
NH,03452,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
NH,03455,INDIVIDUAL,BUS NON SCHOOL,1
NH,03458,INDIVIDUAL,BUS SCHOOL,1
NH,03458,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03461,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03466,INDIVIDUAL,BUS SCHOOL,1
NH,03467,INDIVIDUAL,BUS NON SCHOOL,1
NH,03467,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03470,FOR HIRE,BUS SCHOOL,1
NH,03561,INDIVIDUAL,BUS NON SCHOOL,1
NH,03561,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
NH,03570,INDIVIDUAL,BUS SCHOOL,3
NH,03570,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
NH,03570,PRIVATE,BUS SCHOOL,1
NH,03570,U.S. GOVERNMENT,BUS NON SCHOOL,1
NH,03574,INDIVIDUAL,BUS NON SCHOOL,1
NH,03576,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
NH,03581,INDIVIDUAL,BUS NON SCHOOL,1
NH,03581,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
NH,03581,PRIVATE,BUS SCHOOL,1
NH,03582,PRIVATE,BUS SCHOOL,1
NH,03583,PRIVATE,BUS SCHOOL,2
NH,03584,FOR HIRE,BUS SCHOOL,9
NH,03584,INDIVIDUAL,BUS NON SCHOOL,1
NH,03584,INDIVIDUAL,BUS SCHOOL,4
NH,03585,FOR HIRE,BUS SCHOOL,1
NH,03588,FOR HIRE,BUS SCHOOL,6
NH,03590,INDIVIDUAL,BUS SCHOOL,1
NH,03598,INDIVIDUAL,BUS SCHOOL,1
NH,03598,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NH,03598,PRIVATE,BUS SCHOOL,4
NH,03603,INDIVIDUAL,BUS SCHOOL,1
NH,03603,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03741,INDIVIDUAL,BUS SCHOOL,1
NH,03741,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03743,INDIVIDUAL,BUS SCHOOL,1
NH,03743,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
NH,03745,INDIVIDUAL,BUS NON SCHOOL,1
NH,03745,INDIVIDUAL,BUS SCHOOL,1
NH,03745,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
NH,03748,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
NH,03753,INDIVIDUAL,BUS SCHOOL,2
NH,03753,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03755,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
NH,03766,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03770,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
NH,03770,PRIVATE,BUS SCHOOL,2
NH,03771,FOR HIRE,BUS NON SCHOOL,2
NH,03771,FOR HIRE,BUS SCHOOL,7
NH,03773,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
NH,03774,FOR HIRE,BUS NON SCHOOL,1
NH,03774,FOR HIRE,BUS SCHOOL,9
NH,03774,PRIVATE,BUS SCHOOL,1
NH,03781,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03782,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
NH,03784,FOR HIRE,BUS NON SCHOOL,2
NH,03784,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
NH,03801,FOR HIRE,BUS NON SCHOOL,1
NH,03801,FOR HIRE,BUS SCHOOL,7
NH,03801,INDIVIDUAL,BUS NON SCHOOL,1
NH,03801,INDIVIDUAL,BUS SCHOOL,1
NH,03801,PRIVATE,BUS NON SCHOOL,2
NH,03801,PRIVATE,BUS SCHOOL,2
NH,03802,FULL SERVICE LEASE,BUS NON SCHOOL,1
NH,03802,FULL SERVICE LEASE,BUS SCHOOL,3
NH,03809,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03811,PRIVATE,BUS SCHOOL,1
NH,03812,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
NH,03813,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
NH,03813,PRIVATE,BUS SCHOOL,1
NH,03814,FOR HIRE,BUS SCHOOL,2
NH,03818,INDIVIDUAL,BUS NON SCHOOL,1
