ntdid,name,mode,servicetype,time,Small_Systems_Waiver_Fl,Begin_Tm,End_Tm,Rail_Cars_Num,vmt,vmt_rev,V_Pc_Deadmiles,Pass_Car_Sched_Rev_Miles_Num,Pass_Car_Hrs_Num,Pass_Car_Rev_Hrs_Num,V_Pc_Deadhours,Veh_Oper_Num,Veh_Miles_Num,Veh_Rev_Miles_Num,Train_Deadmiles,Veh_Hrs_Num,Veh_Rev_Hours_Num,Train_Deadhours,Charter_Hrs_Num,School_Bus_Hrs_Num,Unl_Pass_Trips_Num,Ada_Unl_Pass_Trips_Num,Sponsored_Service,pmt,Days_Operated_Num,Strike_Days_Num,Emergency_Days_Num
4137,Municipality of Bayamon,MB,DO,Annual Total,Y,,,,,37520,-37520,,,6960,-6960,,,,0,,,0,,,72720,,,,,,
4138,Gwinnett County Board of Commissioners,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,DR,PT,Average Typical Weekday,N,523,2225,6,945,736,209,,75,62,13,,,,0,,,0,,,68,,,641,255,0,0
4138,Gwinnett County Board of Commissioners,DR,PT,Average Typical Saturday,N,613,2041,4,666,471,195,,52,39,13,,,,0,,,0,,,42,,,394,52,0,0
4138,Gwinnett County Board of Commissioners,DR,PT,Average Typical Sunday,N,,,0,0,0,0,,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
4138,Gwinnett County Board of Commissioners,DR,PT,Annual Total,N,,,,275479,212246,63233,,21893,17827,4066,,,,0,,,0,0,0,19394,14693,0,183943,307,0,0
4138,Gwinnett County Board of Commissioners,MB,PT,Average Weekday - AM Peak,N,600,900,53,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,MB,PT,Average Weekday - Midday,N,900,1430,27,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,MB,PT,Average Weekday - PM Peak,N,1430,1930,63,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,MB,PT,Average Weekday - Other,N,,,32,,,0,,,,0,,,,0,,,0,,,,,,,,,
4138,Gwinnett County Board of Commissioners,MB,PT,Average Typical Weekday,N,523,2225,63,10545,7871,2674,8122,488,396,92,,,,0,,,0,,,7670,,,168380,255,0,0
4138,Gwinnett County Board of Commissioners,MB,PT,Average Typical Saturday,N,613,2041,2,637,605,32,605,30,29,1,,,,0,,,0,,,986,,,9067,52,0,0
4138,Gwinnett County Board of Commissioners,MB,PT,Average Typical Sunday,N,,,0,0,0,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
4138,Gwinnett County Board of Commissioners,MB,PT,Annual Total,N,,,,2722090,2038554,683536,2102559,126019,102561,23458,,,,0,,,0,0,0,2007139,,,43408391,307,0,0
4140,Collier Area Transit,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,DR,PT,Average Typical Weekday,N,300,1930,24,5316,4513,803,,288,249,39,,,,0,,,0,,,428,,,4534,257,0,0
4140,Collier Area Transit,DR,PT,Average Typical Saturday,N,200,1905,6,1202,995,207,,69,59,10,,,,0,,,0,,,85,,,900,52,0,0
4140,Collier Area Transit,DR,PT,Average Typical Sunday,N,630,1550,2,371,314,57,,24,20,4,,,,0,,,0,,,27,,,286,50,0,0
4140,Collier Area Transit,DR,PT,Annual Total,N,,,,1443478,1224375,219103,,78548,68001,10547,,,,0,,,0,0,0,115578,38543,22648,1226320,359,0,0
4140,Collier Area Transit,MB,PT,Average Weekday - AM Peak,N,400,,16,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,MB,PT,Average Weekday - Midday,N,,,16,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,MB,PT,Average Weekday - PM Peak,N,,2028,16,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,MB,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4140,Collier Area Transit,MB,PT,Average Typical Weekday,N,400,2028,16,3884,3687,197,3883,207,201,6,,,,0,,,0,,,3706,,,31315,257,0,0
4140,Collier Area Transit,MB,PT,Average Typical Saturday,N,400,2028,16,3938,3772,166,3973,211,206,5,,,,0,,,0,,,3512,,,28588,52,0,0
4140,Collier Area Transit,MB,PT,Average Typical Sunday,N,430,1955,16,1927,1763,164,1926,103,99,4,,,,0,,,0,,,1535,,,12142,50,0,0
4140,Collier Area Transit,MB,PT,Annual Total,N,,,,1301048,1231778,69270,1301048,69218,67318,1900,,,,0,,,0,0,0,1207866,,,10146075,359,0,0
4141,Central Midlands Regional Transit Authority,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,DR,PT,Average Typical Weekday,N,500,2100,13,2115,1945,170,,101,92,9,,,,0,,,0,,,210,,,2192,257,0,0
4141,Central Midlands Regional Transit Authority,DR,PT,Average Typical Saturday,N,530,2000,4,468,446,22,,26,24,2,,,,0,,,0,,,55,,,305,53,0,0
4141,Central Midlands Regional Transit Authority,DR,PT,Average Typical Sunday,N,700,1930,2,116,99,17,,9,8,1,,,,0,,,0,,,10,,,77,31,0,0
4141,Central Midlands Regional Transit Authority,DR,PT,Annual Total,N,,,,580921,533549,47372,,28045,25408,2637,,,,0,,,0,0,0,57209,57209,0,580977,341,0,0
4141,Central Midlands Regional Transit Authority,MB,PT,Average Weekday - AM Peak,N,515,1100,28,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,MB,PT,Average Weekday - Midday,N,1100,1530,19,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,MB,PT,Average Weekday - PM Peak,N,1530,2000,28,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,MB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
4141,Central Midlands Regional Transit Authority,MB,PT,Average Typical Weekday,N,515,2000,28,4098,3795,303,4126,323,309,14,,,,0,,,0,,,5955,,,19052,257,0,0
4141,Central Midlands Regional Transit Authority,MB,PT,Average Typical Saturday,N,545,1900,17,2714,2435,279,2444,182,174,8,,,,0,,,0,,,429,,,1012,53,0,0
4141,Central Midlands Regional Transit Authority,MB,PT,Average Typical Sunday,N,700,1930,11,1537,1410,127,1532,124,118,6,,,,0,,,0,,,475,,,1001,31,0,0
4141,Central Midlands Regional Transit Authority,MB,PT,Annual Total,N,,,,1245265,1148398,96867,1237403,99588,95280,4308,,,,0,,,0,0,0,1568790,,,5000187,341,0,0
4143,Town of Cary,DR,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,DR,PT,Annual Total,Y,,,,,534892,-534892,,,29380,-29380,,,,0,,,0,,,47967,,0,,,,
4143,Town of Cary,MB,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4143,Town of Cary,MB,PT,Annual Total,Y,,,,,468695,-468695,,,32017,-32017,,,,0,,,0,,,231501,,,,,,
4144,Hall Area Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Average Typical Weekday,N,600,1800,9,779,693,86,,56,49,7,,,,0,,,0,,,99,,,694,253,0,0
4144,Hall Area Transit,DR,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,DR,DO,Annual Total,N,,,,197340,175582,21758,,14268,12397,1871,,,,0,,,0,,,25066,,,175573,253,0,0
4144,Hall Area Transit,MB,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Average Typical Weekday,N,630,1800,8,1026,1003,23,1004,78,75,3,,,,0,,,0,,,949,,,4469,253,0,0
4144,Hall Area Transit,MB,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4144,Hall Area Transit,MB,DO,Annual Total,N,,,,259658,253824,5834,254092,19730,19391,339,,,,0,,,0,,,240190,,,877149,253,0,0
4145,Municipality of Manati,DR,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,DR,DO,Annual Total,Y,,,,,13317,-13317,,,3546,-3546,,,,0,,,0,,,3099,,0,,,,
4145,Municipality of Manati,MB,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4145,Municipality of Manati,MB,DO,Annual Total,Y,,,,,18216,-18216,,,4465,-4465,,,,0,,,0,,,66336,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,DR,PT,Annual Total,Y,,,,,137014,-137014,,,7247,-7247,,,,0,,,0,,,18375,,0,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4146,Hernando County Board of County Commissioners,MB,PT,Annual Total,Y,,,,,168248,-168248,,,9604,-9604,,,,0,,,0,,,72406,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4147,North Carolina State University Transportation Department,MB,PT,Annual Total,Y,,,,,648144,-648144,,,66594,-66594,,,,0,,,0,,,2713231,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Typical Weekday,N,400,1800,30,2418,2345,73,,110,105,5,,,,0,,,0,,,725,,,2395,260,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Typical Saturday,N,445,1800,4,270,225,45,,12,10,2,,,,0,,,0,,,62,,,210,52,,
4148,"Tri-County Community Council, Inc.",DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4148,"Tri-County Community Council, Inc.",DR,DO,Annual Total,N,,,,619626,601732,17894,,33105,32223,882,,,,0,,,0,,,193669,,,610750,312,,
4150,Municipality of Barceloneta,DR,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,DR,DO,Annual Total,Y,,,,,32808,-32808,,,4328,-4328,,,,0,,,0,,,2189,,0,,,,
4150,Municipality of Barceloneta,MB,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4150,Municipality of Barceloneta,MB,DO,Annual Total,Y,,,,,82395,-82395,,,9652,-9652,,,,0,,,0,,,110976,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,DR,DO,Annual Total,Y,,,,,18552,-18552,,,4040,-4040,,,,0,,,0,,,1240,,0,,,,
4151,Municipality of Hatillo,MB,DO,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4151,Municipality of Hatillo,MB,DO,Annual Total,Y,,,,,22275,-22275,,,4320,-4320,,,,0,,,0,,,22560,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Typical Weekday,N,,,195,12362,12362,0,,288,288,0,,,,0,,,0,,,2157,,,62759,254,0,0
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4152,"Miami Lakes - vRide, Inc.",VP,DO,Annual Total,N,,,,3139984,3139984,0,,73178,73178,0,,,,0,,,0,,,547820,,,15940745,254,0,0
4153,"vRide, Inc. - Atlanta",VP,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Average Typical Weekday,N,,,228,15147,15147,0,,368,368,0,,,,0,,,0,,,2994,,,96906,253,0,0
4153,"vRide, Inc. - Atlanta",VP,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4153,"vRide, Inc. - Atlanta",VP,DO,Annual Total,N,,,,3832267,3832267,0,,93105,93105,0,,,,0,,,0,,,757493,,,24517324,253,0,0
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Typical Weekday,N,600,1800,6,530,364,166,,39,35,4,,,,0,,,0,,,77,,,524,256,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Typical Saturday,N,600,1800,5,76,51,25,,6,5,1,,,,0,,,0,,,11,,,81,53,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Annual Total,N,,,,136348,93813,42535,,10255,9225,1030,,,,0,,,0,,,19274,,13683,137110,309,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Weekday - AM Peak,N,645,,7,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Weekday - Midday,N,,,7,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Weekday - PM Peak,N,,1930,7,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Typical Weekday,N,645,1930,7,1692,1532,160,1525,80,76,4,,,,0,,,0,,,804,,,6609,256,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Typical Saturday,N,645,1930,7,1455,1394,61,1374,74,71,3,,,,0,,,0,,,592,,,5287,53,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Annual Total,N,,,,510267,466125,44142,463222,24315,23219,1096,,,,0,,,0,,,237132,,,1958710,309,,
4156,Lower Savannah COG,DR,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4156,Lower Savannah COG,DR,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4156,Lower Savannah COG,DR,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
4156,Lower Savannah COG,DR,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
